left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,left_22,left_23,left_24,left_25,left_26,left_27,left_28,left_29,left_30,left_31,left_32,left_33,left_34,left_35,left_36,left_37,left_38,left_39,left_40,left_41,left_42,left_43,left_44,left_45,left_46,left_47,left_48,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,right_22,right_23,right_24,right_25,right_26,right_27,right_28,right_29,right_30,right_31,right_32,right_33,right_34,right_35,right_36,right_37,right_38,right_39,right_40,right_41,right_42,right_43,right_44,right_45,right_46,right_47,right_48,direction
0,0,0,0,0,0,0,16,21,0,0,0,0,90,88,41,0,0,0,0,0,0,0,0,0,77,127,30,0,0,0,0,8,0,0,0,0,46,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,223,28,0,0,0,0,0,0,0,0,0,0,151,57,31,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
0,0,0,0,0,0,0,4,17,0,0,0,0,82,89,54,0,0,0,0,18,0,0,0,0,69,119,24,0,0,0,0,22,0,0,0,0,26,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,158,12,0,0,0,0,0,0,0,0,0,0,130,51,24,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,backward
0,0,0,0,0,0,0,24,37,0,0,0,0,76,82,41,0,0,0,0,14,0,0,0,0,64,114,27,0,0,0,0,30,0,0,0,0,42,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,137,12,0,0,0,0,0,0,0,0,0,0,110,31,21,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,backward
0,0,0,0,0,0,0,12,38,0,0,0,0,21,44,18,0,0,0,8,52,86,0,0,0,41,88,31,0,0,0,0,46,0,0,0,0,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,0,0,0,0,68,0,0,0,0,0,0,16,0,0,0,0,25,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,backward
0,0,6,0,0,0,0,0,0,0,0,0,0,132,129,63,0,0,0,0,0,0,0,0,0,131,161,29,0,0,0,0,0,0,0,0,0,77,78,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,127,20,0,0,0,0,0,0,0,0,0,0,81,42,33,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
0,0,0,0,0,0,0,15,24,0,0,0,0,85,95,55,0,0,0,0,17,0,0,0,0,79,122,24,0,0,0,0,0,0,0,0,0,24,73,0,0,0,0,0,0,0,0,0,331,3,0,0,0,0,0,24,0,0,0,0,177,82,14,0,0,0,0,33,0,0,0,0,123,199,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
0,0,0,0,0,0,0,17,29,0,0,0,0,60,68,22,0,0,0,0,21,13,0,0,0,58,94,15,0,0,0,0,22,0,0,0,0,50,84,0,0,0,0,0,0,0,0,0,0,11,249,37,0,0,0,0,17,0,0,0,0,45,87,57,0,0,0,0,20,38,0,0,0,0,89,97,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
0,26,51,0,0,0,0,19,54,0,0,0,0,88,89,3,0,0,0,0,21,24,0,0,0,45,92,94,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,38,301,48,0,0,0,0,11,0,0,0,0,61,104,71,0,0,0,0,7,14,0,0,0,0,108,123,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
0,0,16,0,0,0,0,26,80,8,0,0,0,15,38,0,0,0,0,0,39,82,0,0,0,0,38,51,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,13,0,0,0,0,0,0,0,0,0,35,84,47,0,0,0,0,8,33,0,0,0,0,84,98,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
0,0,0,0,0,0,0,4,55,0,0,0,0,56,73,0,0,0,0,0,13,62,0,0,0,58,108,168,0,0,0,0,42,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,213,21,0,0,0,0,12,0,0,0,0,40,85,54,0,0,0,0,25,69,0,0,0,0,73,82,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,backward
